STFID,SQ_MILES,POP_DEN,MINORITY_D,POP2000,WHITE,MINORITY,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,min_per,min_pop2,WHITE_DEN,Shape_Leng,Shape_Area,PER_min
"261635761005",0.15310955973,6897.02198788000,522.50166574900,"1056","1008","88","4","1","19","3","8","13","40","0",0.00000000000,6583.52098843000,3068.68730091000,396296.96051700000,0.04545454545
"261635772001",0.23021422442,5868.44711013000,1012.10079694000,"1351","1204","269","24","9","29","0","36","49","122","0",0.00000000000,5229.91141421000,3468.76023603000,595878.47405399999,0.10880829016
"261635247002",0.06826407266,8921.23742764000,8906.58843351000,"609","1","608","604","0","0","0","0","4","0","0",0.00000000000,14.64899413410,1709.73546762000,176698.20383600000,0.99835796388
"261635830002",0.39552899636,1547.29490285000,78.37604900040,"612","594","31","3","2","2","0","0","11","13","0",0.00000000000,1501.78622923000,5184.74494844000,1023689.38549999997,0.02941176471
"261635831001",0.31641580328,2556.76230968000,158.01992025200,"809","780","56","15","2","0","0","6","6","27","0",0.00000000000,2465.11075593000,4590.09014334000,818917.09093599999,0.03584672435
"261635831002",0.14325959371,5633.13059255000,307.13475349700,"807","779","45","3","14","2","0","1","8","17","0",0.00000000000,5437.68120396000,2580.30662792000,370766.97803900001,0.03469640644
"261635858003",3.06868785795,740.70746365100,150.87881903700,"2273","1838","470","353","10","10","2","7","53","35","0",0.00000000000,598.95306563600,11849.47272590000,7940940.68424999900,0.19137703476
"261635858001",0.35488048489,898.89417306500,743.91241908900,"319","56","268","255","0","0","0","4","4","5","0",0.00000000000,157.79960404900,4661.39036745000,918355.07939299999,0.82445141066
"261635830001",0.48109754014,1461.24214187000,130.95057601400,"703","673","68","0","2","2","0","5","21","38","0",0.00000000000,1398.88472472000,4863.27957994000,1245178.08265000000,0.04267425320
"261635831004",0.16048419038,5788.73219708000,454.87346650900,"929","888","79","9","11","4","0","6","11","38","0",0.00000000000,5533.25531863000,2724.73170330000,415340.66582900001,0.04413347686
"261635831003",0.14721927846,6154.08531750000,461.89602824500,"906","863","76","8","12","2","0","8","13","33","0",0.00000000000,5862.00400552000,3003.30320975000,381012.50979400001,0.04746136865
"261635856001",1.08026291587,1140.46310569000,1014.56782779000,"1232","131","1116","1047","5","1","0","20","28","15","0",0.00000000000,121.26677503700,8486.38584416000,2795562.51931999996,0.89366883117
"261635855002",1.92719614230,396.94973604900,38.39775224520,"765","696","78","28","2","8","0","4","27","9","0",0.00000000000,361.14642652300,9413.10532115000,4987456.55927999970,0.09019607843
"261635855001",1.78909628040,937.90368823800,106.19886815600,"1678","1507","204","101","22","0","0","14","34","33","0",0.00000000000,842.32470689800,8998.04155638000,4630157.89085000008,0.10190703218
"261635831005",0.66180044824,1541.25008938000,69.50735697220,"1020","992","50","13","2","2","0","4","7","22","0",0.00000000000,1498.94126340000,7336.33628723000,1712760.21684999997,0.02745098039
"261635879001",3.82733864370,404.98114859800,89.87968717280,"1550","1229","349","255","11","28","0","5","22","28","0",0.00000000000,321.11085911400,15045.79821030000,9903630.02401000075,0.20709677419
"261635792001",0.08625634473,11859.99711930000,4509.81317637000,"1023","660","417","279","5","8","0","28","43","54","0",0.00000000000,7651.61104473000,1931.60846041000,223275.30643999999,0.35483870968
"261635881002",1.97657138250,30.35559480990,1.51777974049,"60","58","3","0","2","0","0","0","0","1","0",0.00000000000,29.34374164960,12172.13464690000,5114309.92513999995,0.03333333333
"261635881001",1.04878061145,1405.44169477000,173.53486326200,"1474","1311","200","114","4","1","0","18","26","37","0",0.00000000000,1250.02310844000,8065.50891430000,2713630.73699000012,0.11058344640
"261635248004",0.12656329043,6779.21692079000,6739.71099468000,"858","14","853","822","1","0","1","0","20","9","0",0.00000000000,110.61659311300,2648.50288746000,327597.79246199998,0.98368298368
"261635247003",0.06409667818,11092.61852840000,11186.22712350000,"711","11","719","678","2","0","0","2","18","19","0",0.00000000000,171.61575782300,1834.04274166000,165910.32258499999,0.98452883263
"261635761002",0.22020839466,8996.02398488000,1058.08863628000,"1981","1877","261","6","13","15","0","28","42","157","0",0.00000000000,8523.74407856000,3647.07659719000,569971.94203000003,0.05249873801
"261635793003",0.07798681873,10976.21385160000,10924.92313270000,"856","11","853","827","2","0","0","1","15","8","0",0.00000000000,141.04947706500,1824.10865120000,201865.33045400001,0.98714953271
"261635793002",0.08249639434,9067.06294265000,8921.60203983000,"748","9","740","726","1","0","0","4","8","1","0",0.00000000000,109.09567711700,2123.00824716000,213539.02282499999,0.98796791444
"261635248005",0.07555751373,9370.34538415000,9224.76092196000,"708","14","698","678","0","9","0","1","6","4","0",0.00000000000,185.28931550600,1796.49865575000,195574.97879299999,0.98022598870
"261635830003",0.51702433819,2995.99048940000,251.43884029900,"1549","1466","132","8","15","33","0","2","25","49","0",0.00000000000,2835.45646060000,5051.05479106000,1338135.90087000001,0.05358295675
"261635772004",0.38834821204,2358.70791111000,314.15105366400,"916","844","150","16","12","6","0","28","10","78","0",0.00000000000,2173.30728928000,5954.64071324000,1005182.05796000001,0.07860262009
"261635772002",0.08099461013,9630.27044388000,1259.34305805000,"780","716","133","12","4","1","0","31","16","69","0",0.00000000000,8840.09440745000,1904.31554315000,209642.61519300001,0.08205128205
"261635248001",0.06758097730,8907.83211524000,8907.83211524000,"602","0","605","586","6","0","0","3","7","3","0",0.00000000000,0.00000000000,1852.34567564000,174928.92481999999,1.00000000000
"261635792002",0.08753573534,13011.82877560000,2924.51990040000,"1139","955","287","78","18","0","0","31","57","103","0",0.00000000000,10909.83009720000,2051.21827572000,226585.96542399999,0.16154521510
"261635834001",0.24375195219,2970.23262166000,196.92149977900,"724","694","52","3","1","4","0","4","18","22","0",0.00000000000,2847.15668430000,4400.74687923000,630879.63729400001,0.04143646409
"261635771001",0.12384327625,5078.99999928000,799.39745616600,"629","565","120","11","9","2","0","21","21","56","0",0.00000000000,4562.21780539000,2672.70708539000,320555.14395900001,0.10174880763
"261635832002",0.53009338883,1784.59120589000,101.86884262000,"946","918","55","4","6","2","0","1","15","27","0",0.00000000000,1731.77032454000,6692.73686902000,1371927.94384999992,0.02959830867
"261635832001",0.17762843000,6108.25643181000,495.41618986100,"1085","1036","90","1","21","4","0","2","21","41","0",0.00000000000,5832.39968972000,3168.25033242000,459722.37439700001,0.04516129032
"261635762002",0.12620809049,5657.32352993000,316.93689243300,"714","692","54","3","3","0","0","14","2","32","0",0.00000000000,5483.00823909000,2411.15257832000,326660.08095400000,0.03081232493
"261635761003",0.17831360064,6258.63644709000,577.63400900500,"1116","1058","118","4","5","1","0","15","33","60","0",0.00000000000,5933.36681095000,3256.61058318000,461529.26665100001,0.05197132616
"261635762003",0.13594565315,5965.61921052000,213.32053897100,"811","800","33","0","0","2","0","4","5","22","0",0.00000000000,5884.70452333000,2419.01362771000,351861.27263100003,0.01356350185
"261635248003",0.08822937606,8443.89967719000,8364.56102250000,"745","15","740","724","0","0","0","2","4","10","0",0.00000000000,170.01140289600,1940.31855009000,228374.14490700001,0.97986577181
"261635796004",0.09960126382,10200.67377740000,10100.27344490000,"1016","19","1009","976","2","0","0","3","16","12","0",0.00000000000,190.76063166400,2942.18733090000,257811.24694000001,0.98129921260
"261635772003",0.05992201416,9462.29875513000,600.78087334200,"567","543","48","3","1","0","0","12","8","24","0",0.00000000000,9061.77817290000,1744.72557177000,155098.93689099999,0.04232804233
"261635856002",1.06466534460,1063.24490202000,767.37728352300,"1132","330","836","702","7","8","5","19","61","34","0",0.00000000000,309.95655270800,8416.20644086000,2755194.85990000004,0.70848056537
"261635771004",0.13562865298,6694.75055633000,1194.43787459000,"908","804","188","33","13","11","0","26","21","84","0",0.00000000000,5927.95093313000,3424.55401539000,351057.36060499999,0.11453744493
"261635795001",0.18552129131,5266.24191266000,905.55643943300,"977","840","173","86","6","1","0","5","39","36","0",0.00000000000,4527.78219717000,3857.22505417000,480219.40514400002,0.14022517912
"261635832003",0.24818792749,4597.32272859000,354.57002639400,"1141","1077","101","17","8","5","0","13","21","37","0",0.00000000000,4339.45361849000,3886.64283310000,642324.90992200002,0.05609114812
"261635795003",0.57122317395,5.25188776788,0.00000000000,"3","3","0","0","0","0","0","0","0","0","0",0.00000000000,5.25188776788,7686.97583114000,1478614.44800000009,0.00000000000
"261635762004",0.08898346555,7259.77568961000,539.42605743200,"646","619","56","0","4","7","0","8","8","29","0",0.00000000000,6956.34853231000,1933.30692705000,230310.05017999999,0.04179566563
"261635796005",0.08416458765,7152.65192653000,7069.48155529000,"602","12","598","578","0","0","0","3","9","8","0",0.00000000000,142.57777926600,1883.32743022000,217855.68670399999,0.98006644518
"261635248002",0.09054198233,7996.29057520000,8095.69197737000,"724","1","733","712","5","0","0","0","6","10","0",0.00000000000,11.04460024200,2113.91568138000,234360.84519699999,0.99861878453
"261635770005",0.09562023498,7236.96192713000,3921.76405011000,"692","341","394","311","2","1","0","19","18","43","0",0.00000000000,3566.19077623000,2211.83132457000,247503.31000500001,0.50722543353
"261635764001",0.17466960091,4225.11986149000,366.40605844900,"738","692","66","28","1","7","0","2","8","20","0",0.00000000000,3961.76550698000,3328.72257112000,452093.60392400000,0.06233062331
"261635796001",0.10118872000,8726.26909416000,8597.79627624000,"883","20","873","844","0","0","0","3","16","10","0",0.00000000000,197.65048910900,2464.25741786000,261922.51395500000,0.97734994338
"261635833001",0.20796279879,2913.98270996000,153.87367445300,"606","582","32","8","1","7","0","0","8","8","0",0.00000000000,2798.57745412000,3014.29247121000,538241.51519199996,0.03960396040
"261635834005",0.14621358448,7044.48908529000,424.03720707600,"1030","1006","63","10","8","0","0","1","5","39","0",0.00000000000,6880.34565030000,2745.23296966000,378430.60604099999,0.02330097087
"261635771002",0.07133092529,10416.23947780000,1808.47226465000,"743","678","141","16","6","8","1","12","22","76","0",0.00000000000,9504.99376305000,1732.10894742000,184631.75187199999,0.08748317631
"261635834002",0.09875601852,7402.08051055000,445.54246575100,"731","707","50","3","7","2","0","6","6","26","0",0.00000000000,7159.05734741000,2078.00285685000,255602.30281600001,0.03283173735
"261635765005",0.13346929221,7379.97470218000,546.94228757300,"985","956","80","1","3","8","0","7","10","51","0",0.00000000000,7162.69625917000,3201.30692639000,345457.27718899999,0.02944162437
"261635795002",0.13973279946,8036.76734718000,2433.21540342000,"1123","855","368","175","20","0","0","28","45","100","0",0.00000000000,6118.82108801000,2575.47699515000,361694.01694800000,0.23864648264
"261635796003",0.11589928082,5841.27869662000,5694.59961561000,"677","13","664","654","2","0","0","4","4","0","0",0.00000000000,112.16635606500,2394.80837129000,299997.77482100000,0.98079763663
"261635765001",0.09894691481,6922.90407771000,525.53432414700,"685","664","64","0","6","2","0","12","1","43","0",0.00000000000,6710.66906219000,2054.48253612000,256105.13553400000,0.03065693431
"261635833004",0.19492778528,4073.30334586000,282.15577332800,"794","755","63","2","7","8","2","8","12","24","0",0.00000000000,3873.22925205000,3358.32747425000,504498.71888300002,0.04911838791
"261635770001",0.14505313680,6225.30487738000,1296.07676295000,"903","769","226","41","17","10","0","38","28","92","0",0.00000000000,5301.50548251000,2801.06355885000,375457.14863000001,0.14839424142
"261635763004",0.11787495452,6523.86253840000,788.97167239400,"769","715","123","5","12","4","0","30","3","69","0",0.00000000000,6065.74995443000,2823.80947797000,305089.24751800002,0.07022106632
"261635763003",0.10096530685,7279.72828399000,237.70541335500,"735","731","24","0","1","2","0","0","1","20","0",0.00000000000,7240.11071509000,3797.92911850000,261322.72140400001,0.00544217687
"261635834004",0.23298801508,8245.05929771000,463.54315676900,"1921","1858","111","13","15","5","1","3","26","48","0",0.00000000000,7974.65912293000,3353.13186737000,603016.60322299995,0.03279541905
"261635881003",5.12812382940,41.53565847590,2.53504018867,"213","202","14","0","4","1","0","1","5","3","0",0.00000000000,39.39062447010,16350.40594680000,13268659.94649999961,0.05164319249
"261635796002",0.13473956121,4111.63577379000,4156.16612513000,"554","3","562","543","0","0","0","2","6","11","0",0.00000000000,22.26517567030,2782.87873638000,348766.19645699998,0.99458483755
"261635771003",0.10376412162,8461.49889072000,1416.67464343000,"878","805","175","16","9","6","0","28","14","102","0",0.00000000000,7757.98019024000,2084.87448955000,268580.11819800001,0.08314350797
"261635858002",0.50228448806,2801.20137778000,2148.18499405000,"1407","346","1089","990","6","2","0","10","53","28","0",0.00000000000,688.85264869400,4774.65791657000,1299804.77395999990,0.75408670931
"261635832004",0.19054739633,68.22449558860,10.49607624440,"13","11","2","0","0","0","2","0","0","0","0",0.00000000000,57.72841934420,3329.11926617000,493142.90883899998,0.15384615385
"261635773004",0.09768272085,6500.63792731000,511.86125411900,"635","606","60","2","4","0","0","10","13","31","0",0.00000000000,6203.75839992000,2184.41797127000,252834.11397999999,0.04566929134
"261635857002",2.83705720155,105.03841792000,39.47752619820,"298","194","113","91","1","1","0","1","10","9","0",0.00000000000,68.38071502190,13661.80496300000,7341884.56146000046,0.34899328859
"261635764002",0.12766757262,7245.37939434000,266.31664800800,"925","914","35","1","1","7","0","1","1","24","0",0.00000000000,7159.21812587000,2315.89642170000,330438.54380500002,0.01189189189
"261635837001",0.21234488901,3814.54907528000,131.86095568900,"810","807","28","1","1","1","0","0","0","25","0",0.00000000000,3800.42111575000,4774.51799463000,549569.67141399998,0.00370370370
"261635770004",0.11930198012,6973.89933656000,1885.97037347000,"832","647","242","111","9","23","0","17","25","57","0",0.00000000000,5423.21258504000,2290.06084134000,308799.54338200000,0.22235576923
"261635773001",0.26190043791,3753.33469412000,435.27991366200,"983","898","141","25","4","8","0","27","21","56","0",0.00000000000,3428.78388131000,4767.27975103000,677884.61797699996,0.08646998983
